timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787055154.4011405;8.208011627999895;BLE Sniffer;iBeacon;2,4 GHz BLE;76:e0:9a:57:b2:72;-63.0;;;;-63.0;5.011872336272714e-10;0.00034399999999999996;1.7240840836778135e-13;1.7240840836778135e-13;33;0x00;37;ORANGE;False
1787055154.401218;8.20808815700002;BLE Sniffer;iBeacon;2,4 GHz BLE;52:83:0e:e7:02:69;-64.0;;;;-64.0;3.9810717055349694e-10;0.000368;1.4650343876368688e-13;1.4650343876368688e-13;36;0x00;38;ORANGE;False
1787055154.5019708;8.308842984999956;BLE Sniffer;iBeacon;2,4 GHz BLE;52:83:0e:e7:02:69;-65.0;;;;-65.0;3.1622776601683795e-10;0.000368;1.1637181789419636e-13;2.628752566578832e-13;36;0x00;39;ORANGE;False
1787055154.502048;8.308918015000017;BLE Sniffer;Appareil BLE;2,4 GHz BLE;66:c9:9e:e3:98:64;-64.0;;;;-64.0;3.9810717055349694e-10;0.000352;1.4013372403483091e-13;1.4013372403483091e-13;34;0x00;37;ORANGE;False
1787055154.602757;8.409627735999948;BLE Sniffer;iBeacon;2,4 GHz BLE;45:b5:db:12:94:4e;-64.0;;;;-64.0;3.9810717055349694e-10;0.000368;1.4650343876368688e-13;1.4650343876368688e-13;36;0x00;38;ORANGE;False
1787055154.7034032;8.510276556000008;BLE Sniffer;iBeacon;2,4 GHz BLE;45:b5:db:12:94:4e;-65.0;;;;-65.0;3.1622776601683795e-10;0.000368;1.1637181789419636e-13;2.628752566578832e-13;36;0x00;39;ORANGE;False
1787055154.7035043;8.510375065000062;BLE Sniffer;iBeacon;2,4 GHz BLE;76:e0:9a:57:b2:72;-61.0;;;;-61.0;7.943282347242822e-10;0.00034399999999999996;2.7324891274515303e-13;4.456573211129344e-13;33;0x00;37;ORANGE;False
1787055154.7035644;8.510434652000185;BLE Sniffer;iBeacon;2,4 GHz BLE;52:83:0e:e7:02:69;-63.0;;;;-63.0;5.011872336272714e-10;0.000368;1.8443690197483588e-13;4.4731215863271907e-13;36;0x00;38;ORANGE;False
1787055154.8047214;8.61159323899983;BLE Sniffer;iBeacon;2,4 GHz BLE;52:83:0e:e7:02:69;-65.0;;;;-65.0;3.1622776601683795e-10;0.000368;1.1637181789419636e-13;5.636839765269154e-13;36;0x00;39;ORANGE;False
1787055154.8048291;8.611699913999928;BLE Sniffer;Appareil BLE;2,4 GHz BLE;66:c9:9e:e3:98:64;-64.0;;;;-64.0;3.9810717055349694e-10;0.000352;1.4013372403483091e-13;2.8026744806966183e-13;34;0x00;37;ORANGE;False
