timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787670155.4059842;1.9133232370004407;Simulation LoRa;LoRa;868 MHz;LoRa 868.100 MHz;-88.97634944244756;;;;-88.97634944244756;1.265799896288533e-12;0.041216;5.2171208525428174e-14;5.2171208525428174e-14;12;"SNR=7.04;SF=7;BW=125.0;CR=4/5;F=868.100;CRC=OK;PAYLOAD=54454d504f5f4c4f52415f31";7;VERT;True
1787670155.4901297;1.9963796449992515;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2458;1.9807248706356857;-35.22899482542742;-68.22899482542742;1.5034899085601626e-10;0.1;1.5034899085601625e-11;1.5034899085601625e-11;;;;ORANGE;True
1787670155.490965;1.9963796449992515;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2901;2.337716485171997;-49.508659406879886;-66.20865940687989;2.3940546462648894e-10;0.1;2.3940546462648894e-11;2.3940546462648894e-11;;;;ORANGE;True
1787670155.5107627;2.0181009089992585;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-48.0;;;;-48.0;1.5848931924611143e-08;0.1;1.5848931924611144e-09;1.5848931924611144e-09;;;;ROUGE;False
1787670155.5897017;2.0965681090001453;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2563;2.0654333541753602;-38.617334167014405;-71.6173341670144;6.89075142050144e-11;0.1;6.89075142050144e-12;2.1925650506103066e-11;;;;VERT;True
1787670155.5900302;2.0965681090001453;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2816;2.2692611407821954;-46.770445631287814;-63.47044563128782;4.497337051720126e-10;0.1;4.4973370517201264e-11;6.891391697985016e-11;;;;ORANGE;True
1787670155.6025214;2.1098595010007557;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-47.0;;;;-47.0;1.9952623149688786e-08;0.1;1.9952623149688786e-09;3.580155507429993e-09;;;;ROUGE;False
1787670155.6896796;2.196722665999914;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2471;1.991293632472395;-35.651745298895804;-68.6517452988958;1.3640348618451623e-10;0.1;1.3640348618451624e-11;3.556599912455469e-11;;;;ORANGE;True
1787670155.6899216;2.196722665999914;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2882;2.3225951222717804;-48.903804890871214;-65.60380489087122;2.7518167568777585e-10;0.1;2.7518167568777587e-11;9.643208454862775e-11;;;;ORANGE;True
1787670155.6995115;2.2068472539995128;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-47.0;;;;-47.0;1.9952623149688786e-08;0.1;1.9952623149688786e-09;5.575417822398872e-09;;;;ROUGE;False
1787670155.7897267;2.2968336310004815;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2499;2.013956356465964;-36.55825425863857;-69.55825425863857;1.107068704952766e-10;0.1;1.1070687049527662e-11;4.663668617408235e-11;;;;ORANGE;True
1787670155.7899;2.2968336310004815;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2840;2.288293560687039;-47.53174242748156;-64.23174242748156;3.7742073604151706e-10;0.1;3.774207360415171e-11;1.3417415815277945e-10;;;;ORANGE;True
1787670155.799162;2.306497744000808;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-46.0;;;;-46.0;2.511886431509582e-08;0.1;2.5118864315095824e-09;8.087304253908455e-09;;;;ROUGE;False
1787670155.8914933;2.3970060770006967;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2541;2.04733212145566;-37.89328485822641;-70.89328485822641;8.140883019288557e-11;0.1;8.140883019288557e-12;5.4777569193370906e-11;;;;VERT;True
1787670155.897169;2.3970060770006967;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2831;2.2811771139071446;-47.247084556285785;-63.94708455628578;4.029874713383872e-10;0.1;4.029874713383872e-11;1.7447290528661817e-10;;;;ORANGE;True
1787670155.9133322;2.4206690699993487;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-45.0;;;;-45.0;3.162277660168379e-08;0.1;3.1622776601683795e-09;1.1249581914076834e-08;;;;ROUGE;False
1787670155.9927487;2.4997810200002277;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2503;2.016881644771321;-36.67526579085283;-69.67526579085283;1.077639299498419e-10;0.1;1.0776392994984191e-11;6.55539621883551e-11;;;;ORANGE;True
1787670155.9930642;2.4997810200002277;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2854;2.2996763795712454;-47.987055182849815;-64.68705518284982;3.398556401234647e-10;0.1;3.398556401234647e-11;2.0845846929896464e-10;;;;ORANGE;True
1787670156.012722;2.5200582680008665;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-42.0;;;;-42.0;6.30957344480193e-08;0.1;6.30957344480193e-09;1.7559155358878766e-08;;;;ROUGE;False
1787670156.0930047;2.599945743000717;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2500;2.0142628710414487;-36.57051484165794;-69.57051484165794;1.10394774281298e-10;0.1;1.10394774281298e-11;7.65934396164849e-11;;;;ORANGE;True
1787670156.0965414;2.599945743000717;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2822;2.273906447684492;-46.95625790737968;-63.656257907379675;4.308977330380198e-10;0.1;4.308977330380198e-11;2.5154824260276665e-10;;;;ORANGE;True
1787670156.1117294;2.619065545999547;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-42.0;;;;-42.0;6.30957344480193e-08;0.1;6.30957344480193e-09;2.3868728803680695e-08;;;;ROUGE;False
1787670156.192984;2.7000526709998667;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2494;2.0098675739397094;-36.394702957588365;-69.39470295758836;1.1495548663097697e-10;0.1;1.1495548663097697e-11;8.808898827958259e-11;;;;ORANGE;True
1787670156.1931977;2.7000526709998667;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2843;2.2912770839259293;-47.651083357037166;-64.35108335703717;3.6719069255524117e-10;0.1;3.671906925552412e-11;2.8826731185829075e-10;;;;ORANGE;True
1787670156.207496;2.71483378099947;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-41.0;;;;-41.0;7.943282347242822e-08;0.1;7.943282347242822e-09;3.181201115092352e-08;;;;ROUGE;False
1787670156.293118;2.8001593400003912;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2498;2.0129083403645818;-36.51633361458326;-69.51633361458326;1.1178065202032339e-10;0.1;1.1178065202032339e-11;9.926705348161493e-11;;;;ORANGE;True
1787670156.293443;2.8001593400003912;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2839;2.2876895503807404;-47.507582015229616;-64.20758201522962;3.795262317813569e-10;0.1;3.7952623178135695e-11;3.2621993503642646e-10;;;;ORANGE;True
1787670156.3060982;2.8134367870006827;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-41.0;;;;-41.0;7.943282347242822e-08;0.1;7.943282347242822e-09;3.975529349816634e-08;;;;ROUGE;False
1787670156.3930314;2.9002346199995372;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2481;1.9991364673385084;-35.96545869354033;-68.96545869354033;1.2689781103217974e-10;0.1;1.2689781103217975e-11;1.1195683458483292e-10;;;;ORANGE;True
