timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787059076.5523648;4.540187178000451;BLE Sniffer;Appareil BLE;2,4 GHz BLE;e7:66:27:46:2d:a7;-69.0;;;;-69.0;1.2589254117941662e-10;0.000376;4.7335595483460646e-14;4.7335595483460646e-14;37;0x00;37;ORANGE;False
1787059076.6532712;4.641093082000225;BLE Sniffer;iBeacon;2,4 GHz BLE;76:3f:b4:14:c0:19;-46.0;;;;-46.0;2.511886431509582e-08;0.000368;9.243742067955263e-12;9.243742067955263e-12;36;0x00;38;ROUGE;False
1787059076.6533465;4.64116734199979;BLE Sniffer;iBeacon;2,4 GHz BLE;76:3f:b4:14:c0:19;-46.0;;;;-46.0;2.511886431509582e-08;0.000368;9.243742067955263e-12;1.8487484135910525e-11;36;0x00;39;ROUGE;False
1787059076.854484;4.842306399000336;BLE Sniffer;iBeacon;2,4 GHz BLE;76:3f:b4:14:c0:19;-45.0;;;;-45.0;3.162277660168379e-08;0.000368;1.1637181789419636e-11;3.012466592533016e-11;36;0x00;37;ROUGE;False
1787059077.1559334;5.14375657400069;BLE Sniffer;iBeacon;2,4 GHz BLE;76:3f:b4:14:c0:19;-51.0;;;;-51.0;7.943282347242822e-09;0.000368;2.9231279037853585e-12;3.304779382911552e-11;36;0x00;38;ORANGE;False
1787059077.156032;5.143852834000427;BLE Sniffer;iBeacon;2,4 GHz BLE;76:3f:b4:14:c0:19;-55.0;;;;-55.0;3.1622776601683795e-09;0.000368;1.1637181789419637e-12;3.4211512008057487e-11;36;0x00;39;ORANGE;False
1787059077.4580579;5.445879939999941;BLE Sniffer;iBeacon;2,4 GHz BLE;76:3f:b4:14:c0:19;-72.0;;;;-72.0;6.309573444801942e-11;0.000368;2.3219230276871148e-14;3.423473123833436e-11;36;0x00;37;VERT;False
1787059077.7596536;5.747476597000059;BLE Sniffer;iBeacon;2,4 GHz BLE;76:3f:b4:14:c0:19;-73.0;;;;-73.0;5.011872336272715e-11;0.000368;1.844369019748359e-14;3.425317492853184e-11;36;0x00;38;VERT;False
1787059077.7597525;5.747573005000049;BLE Sniffer;iBeacon;2,4 GHz BLE;76:3f:b4:14:c0:19;-67.0;;;;-67.0;1.9952623149688828e-10;0.000368;7.342565319085489e-14;3.4326600581722696e-11;36;0x00;39;ORANGE;False
1787059078.0611696;6.0489911960003155;BLE Sniffer;iBeacon;2,4 GHz BLE;76:3f:b4:14:c0:19;-64.0;;;;-64.0;3.9810717055349694e-10;0.000368;1.4650343876368688e-13;3.447310402048638e-11;36;0x00;37;ORANGE;False
