timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787666911.5523639;4.68558768100047;BLE Sniffer;Appareil BLE;2,4 GHz BLE;d3:23:2f:4d:3e:b1;-72.0;;;;-72.0;6.309573444801942e-11;0.000376;2.3723996152455302e-14;2.3723996152455302e-14;37;0x00;37;VERT;False
1787666911.5524428;4.685665410999718;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-66.0;;;;-66.0;2.511886431509582e-10;0.000368;9.243742067955262e-14;9.243742067955262e-14;36;0x00;38;ORANGE;False
1787666911.5524821;4.68570481200004;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-71.0;;;;-71.0;7.943282347242822e-11;0.000368;2.923127903785358e-14;1.216686997174062e-13;36;0x00;39;VERT;False
1787666911.6533396;4.7865636389997235;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-68.0;;;;-68.0;1.584893192461111e-10;0.000368;5.832406948256888e-14;5.832406948256888e-14;36;0x00;37;ORANGE;False
1787666911.6534212;4.78664381300041;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-66.0;;;;-66.0;2.511886431509582e-10;0.000352;8.841840238913729e-14;8.841840238913729e-14;34;0x00;38;ORANGE;False
1787666911.6534622;4.786685122000563;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-70.0;;;;-70.0;1e-10;0.000352;3.52e-14;1.236184023891373e-13;34;0x00;39;ORANGE;False
1787666911.754392;4.887616271000297;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-67.0;;;;-67.0;1.9952623149688828e-10;0.00034399999999999996;6.863702363492957e-14;6.863702363492957e-14;33;0x00;37;ORANGE;False
1787666911.855069;4.98829356799979;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-66.0;;;;-66.0;2.511886431509582e-10;0.000368;9.243742067955262e-14;2.1410612039695882e-13;36;0x00;38;ORANGE;False
1787666911.855141;4.9883637620005175;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-70.0;;;;-70.0;1e-10;0.000368;3.68e-14;2.5090612039695883e-13;36;0x00;39;ORANGE;False
1787666911.8551807;4.988403682000353;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-68.0;;;;-68.0;1.584893192461111e-10;0.000368;5.832406948256888e-14;1.1664813896513775e-13;36;0x00;37;ORANGE;False
1787666911.9560275;5.089251638999485;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-65.0;;;;-65.0;3.1622776601683795e-10;0.000352;1.1131217363792695e-13;2.3493057602706425e-13;34;0x00;38;ORANGE;False
1787666911.9560986;5.089321258999917;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-70.0;;;;-70.0;1e-10;0.000352;3.52e-14;2.7013057602706424e-13;34;0x00;39;ORANGE;False
1787666911.956138;5.089360513000429;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-67.0;;;;-67.0;1.9952623149688828e-10;0.00034399999999999996;6.863702363492957e-14;1.3727404726985913e-13;33;0x00;37;ORANGE;False
1787666911.9561741;5.089396748000581;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-65.0;;;;-65.0;3.1622776601683795e-10;0.00034399999999999996;1.0878235150979224e-13;2.4605639877965137e-13;33;0x00;38;ORANGE;False
1787666912.0572524;5.190477205000207;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-70.0;;;;-70.0;1e-10;0.00034399999999999996;3.44e-14;2.8045639877965136e-13;33;0x00;39;ORANGE;False
1787666912.157931;5.2911554889997205;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-68.0;;;;-68.0;1.584893192461111e-10;0.000368;5.832406948256888e-14;3.092301898795277e-13;36;0x00;37;ORANGE;False
1787666912.1580088;5.291231552000681;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-66.0;;;;-66.0;2.511886431509582e-10;0.000368;9.243742067955262e-14;4.0166761055908035e-13;36;0x00;38;ORANGE;False
1787666912.1580584;5.291281526999228;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-73.0;;;;-73.0;5.011872336272715e-11;0.000368;1.844369019748359e-14;4.2011130075656396e-13;36;0x00;39;VERT;False
1787666912.2590418;5.392266249000386;BLE Sniffer;Appareil BLE;2,4 GHz BLE;5d:a7:5f:07:7c:cc;-82.0;;;;-82.0;6.309573444801943e-12;0.00028;1.7666805645445437e-15;1.7666805645445437e-15;25;0x00;37;VERT;False
1787666912.2591176;5.392340256999887;BLE Sniffer;Appareil BLE;2,4 GHz BLE;5d:c7:5f:07:7c:cc;-77.0;;;;-77.0;1.9952623149688828e-11;0.00028;5.586734481912872e-15;5.586734481912872e-15;25;0x00;38;VERT;False
1787666912.2591584;5.39238145499985;BLE Sniffer;Appareil BLE;2,4 GHz BLE;5d:a7:5f:07:7c:cc;-77.0;;;;-77.0;1.9952623149688828e-11;0.00028;5.586734481912872e-15;7.353415046457415e-15;25;0x00;39;VERT;False
1787666912.2591991;5.392422152999643;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-68.0;;;;-68.0;1.584893192461111e-10;0.000368;5.832406948256888e-14;1.7497220844770663e-13;36;0x00;37;ORANGE;False
1787666912.2592428;5.392465740000262;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-66.0;;;;-66.0;2.511886431509582e-10;0.000368;9.243742067955262e-14;2.674096291272592e-13;36;0x00;38;ORANGE;False
1787666912.36095;5.494175155999983;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-72.0;;;;-72.0;6.309573444801942e-11;0.000368;2.3219230276871148e-14;2.906288594041304e-13;36;0x00;39;VERT;False
1787666912.361024;5.494246738000584;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-68.0;;;;-68.0;1.584893192461111e-10;0.000352;5.57882403746311e-14;3.2591881640169534e-13;34;0x00;37;ORANGE;False
1787666912.3610623;5.494285213999319;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-66.0;;;;-66.0;2.511886431509582e-10;0.000352;8.841840238913729e-14;4.1433721879083264e-13;34;0x00;38;ORANGE;False
1787666912.3610988;5.494321783000487;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-72.0;;;;-72.0;6.309573444801942e-11;0.000352;2.2209698525702838e-14;4.3654691731653546e-13;34;0x00;39;VERT;False
1787666912.4623168;5.595543731000362;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-68.0;;;;-68.0;1.584893192461111e-10;0.00034399999999999996;5.4520325820662207e-14;3.3497672460031357e-13;33;0x00;37;ORANGE;False
1787666912.4624481;5.595671324999785;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-66.0;;;;-66.0;2.511886431509582e-10;0.00034399999999999996;8.640889324392961e-14;4.2138561784424317e-13;33;0x00;38;ORANGE;False
1787666912.563266;5.696490829999675;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-70.0;;;;-70.0;1e-10;0.00034399999999999996;3.44e-14;4.557856178442432e-13;33;0x00;39;ORANGE;False
1787666912.5633411;5.696563838000657;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-68.0;;;;-68.0;1.584893192461111e-10;0.000368;5.832406948256888e-14;4.784353702391328e-13;36;0x00;37;ORANGE;False
1787666912.5633805;5.696603184000196;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-67.0;;;;-67.0;1.9952623149688828e-10;0.000368;7.342565319085489e-14;5.518610234299877e-13;36;0x00;38;ORANGE;False
1787666912.5634172;5.696639641999354;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-71.0;;;;-71.0;7.943282347242822e-11;0.000368;2.923127903785358e-14;5.810923024678413e-13;36;0x00;39;VERT;False
1787666912.6644552;5.79767987500054;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-68.0;;;;-68.0;1.584893192461111e-10;0.000368;5.832406948256888e-14;3.4895292888669927e-13;36;0x00;37;ORANGE;False
1787666912.6645315;5.7977543830002105;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-66.0;;;;-66.0;2.511886431509582e-10;0.000368;9.243742067955262e-14;4.413903495662519e-13;36;0x00;38;ORANGE;False
1787666912.66457;5.797792674000448;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-70.0;;;;-70.0;1e-10;0.000368;3.68e-14;4.781903495662519e-13;36;0x00;39;ORANGE;False
1787666912.765475;5.89869975900001;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-69.0;;;;-69.0;1.2589254117941662e-10;0.000352;4.4314174495154645e-14;4.808610918116901e-13;34;0x00;37;ORANGE;False
1787666912.765551;5.898773749000611;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-66.0;;;;-66.0;2.511886431509582e-10;0.000352;8.841840238913729e-14;5.692794942008274e-13;34;0x00;38;ORANGE;False
1787666912.7655897;5.898812724999516;BLE Sniffer;Appareil BLE;2,4 GHz BLE;65:31:b7:87:b8:b3;-70.0;;;;-70.0;1e-10;0.000352;3.52e-14;6.044794942008273e-13;34;0x00;39;ORANGE;False
1787666912.866523;5.99974828700033;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-66.0;;;;-66.0;2.511886431509582e-10;0.00034399999999999996;8.640889324392961e-14;5.421945110881729e-13;33;0x00;37;ORANGE;False
1787666912.8666048;5.999827461000677;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-66.0;;;;-66.0;2.511886431509582e-10;0.00034399999999999996;8.640889324392961e-14;6.286034043321025e-13;33;0x00;38;ORANGE;False
1787666912.8666446;5.999867455999265;BLE Sniffer;iBeacon;2,4 GHz BLE;58:d7:fb:6c:c7:f5;-72.0;;;;-72.0;6.309573444801942e-11;0.00034399999999999996;2.1704932650118678e-14;6.503083369822212e-13;33;0x00;39;VERT;False
1787666912.9675686;6.100793075000183;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-67.0;;;;-67.0;1.9952623149688828e-10;0.000368;7.342565319085489e-14;6.545179556586962e-13;36;0x00;37;ORANGE;False
1787666912.9676468;6.1008693980002136;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-67.0;;;;-67.0;1.9952623149688828e-10;0.000368;7.342565319085489e-14;7.279436088495511e-13;36;0x00;38;ORANGE;False
1787666912.9676857;6.100908467000409;BLE Sniffer;iBeacon;2,4 GHz BLE;51:00:e2:c4:bd:95;-70.0;;;;-70.0;1e-10;0.000368;3.68e-14;7.647436088495511e-13;36;0x00;39;ORANGE;False
1787666913.0686686;6.201893278999705;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-66.0;;;;-66.0;2.511886431509582e-10;0.000368;9.243742067955262e-14;5.706277702458046e-13;36;0x00;37;ORANGE;False
1787666913.068745;6.201967843000602;BLE Sniffer;iBeacon;2,4 GHz BLE;43:63:8d:44:25:b4;-66.0;;;;-66.0;2.511886431509582e-10;0.000368;9.243742067955262e-14;6.630651909253572e-13;36;0x00;38;ORANGE;False
