timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787671692.133916;1.875099257000329;Simulation LoRa;LoRa;868 MHz;LoRa 868.100 MHz;-85.33044969565886;;;;-85.33044969565886;2.930589777951348e-12;0.041216;1.2078718828804276e-13;1.2078718828804276e-13;12;"SNR=6.83;SF=7;BW=125.0;CR=4/5;F=868.100;CRC=OK;PAYLOAD=54454d504f5f4c4f52415f31";7;VERT;True
1787671692.2224562;1.9631204750003235;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2502;2.0165430870320917;-36.66172348128367;-69.66172348128367;1.0810048734546848e-10;0.1;1.0810048734546848e-11;1.0810048734546848e-11;;;;ORANGE;True
1787671692.2248352;1.9631204750003235;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2860;2.3044690903103335;-48.178763612413334;-64.87876361241334;3.2517985926090865e-10;0.1;3.2517985926090865e-11;3.2517985926090865e-11;;;;ORANGE;True
1787671692.2458344;1.9870148920017527;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;3.9810717055349696e-08;;;;ROUGE;False
1787671692.3225565;2.063288751000073;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2472;1.9921910938558256;-35.68764375423302;-68.68764375423302;1.352806323296665e-10;0.1;1.352806323296665e-11;2.4338111967513498e-11;;;;ORANGE;True
1787671692.322885;2.063288751000073;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2816;2.269093500967398;-46.763740038695914;-63.46374003869592;4.504286392548341e-10;0.1;4.5042863925483414e-11;7.756084985157428e-11;;;;ORANGE;True
1787671692.3351667;2.076348319000317;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;7.962143411069939e-08;;;;ROUGE;False
1787671692.4225721;2.163427692001278;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2493;2.009096812200897;-36.36387248803588;-69.36387248803588;1.1577445658242403e-10;0.1;1.1577445658242403e-11;3.59155576257559e-11;;;;ORANGE;True
1787671692.4228165;2.163427692001278;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2885;2.32495413647222;-48.998165458888806;-65.69816545888881;2.6926719987331344e-10;0.1;2.6926719987331345e-11;1.0448756983890562e-10;;;;ORANGE;True
1787671692.4322155;2.1733935860011115;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;1.1943215116604908e-07;;;;ROUGE;False
1787671692.5226026;2.263540854000894;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2498;2.0134349581170006;-36.53739832468003;-69.53739832468003;1.1123979184578335e-10;0.1;1.1123979184578335e-11;4.7039536810334236e-11;;;;ORANGE;True
