timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787577944.2629397;1.929980875000183;Simulation LoRa;LoRa;868 MHz;LoRa 868.100 MHz;-86.6707755502293;;;;-86.6707755502293;2.1523973316589005e-12;0.041216;8.871320842165325e-14;8.871320842165325e-14;12;"SNR=6.35;SF=7;BW=125.0;CR=4/5;F=868.100;CRC=OK;PAYLOAD=54454d504f5f4c4f52415f31";7;VERT;True
1787577944.2742517;1.9331570909998845;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2437;1.9636512697932424;-34.5460507917297;-67.5460507917297;1.759522889155829e-10;0.1;1.759522889155829e-11;1.759522889155829e-11;;;;ORANGE;True
1787577944.3091488;1.9331570909998845;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2882;2.3220952066927936;-48.88380826771174;-65.58380826771175;2.764516416371829e-10;0.1;2.764516416371829e-11;2.764516416371829e-11;;;;ORANGE;True
1787577944.3359025;2.002950994999992;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-30.0;;;;-30.0;1e-06;0.1;1e-07;1e-07;;;;ROUGE;False
1787577944.366415;2.0332879769998726;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2520;2.0304059916633372;-37.21623966653348;-70.21623966653348;9.514282300899484e-11;0.1;9.514282300899484e-12;2.7109511192457773e-11;;;;VERT;True
1787577944.3666055;2.0332879769998726;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2885;2.324740316414113;-48.98961265656452;-65.68961265656452;2.6979800521865707e-10;0.1;2.697980052186571e-11;5.4624964685584e-11;;;;ORANGE;True
1787577944.3764932;2.043532566000067;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-30.0;;;;-30.0;1e-06;0.1;1e-07;2e-07;;;;ROUGE;False
1787577944.467389;2.1336701139998695;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2474;1.9936967744875944;-35.74787097950377;-68.74787097950377;1.3341753180842713e-10;0.1;1.3341753180842714e-11;4.045126437330049e-11;;;;ORANGE;True
1787577944.4675725;2.1336701139998695;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2883;2.3234099691648513;-48.93639876659405;-65.63639876659406;2.731241629603758e-10;0.1;2.731241629603758e-11;8.193738098162158e-11;;;;ORANGE;True
1787577944.4783795;2.1454184710000845;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-30.0;;;;-30.0;1e-06;0.1;1e-07;3e-07;;;;ROUGE;False
1787577944.5669534;2.2337608900002124;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2449;1.973822419230986;-34.95289676923943;-67.95289676923943;1.6021763733287724e-10;0.1;1.6021763733287726e-11;5.6473028106588216e-11;;;;ORANGE;True
1787577944.5671415;2.2337608900002124;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2825;2.2768387838268302;-47.0735513530732;-63.773551353073195;4.194158750899197e-10;0.1;4.194158750899197e-11;1.2387896849061355e-10;;;;ORANGE;True
1787577944.5772133;2.2442521749999287;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-30.0;;;;-30.0;1e-06;0.1;1e-07;4e-07;;;;ROUGE;False
1787577944.6670446;2.3338622770002075;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2547;2.052670982027982;-38.10683928111928;-71.10683928111928;7.750256426354982e-11;0.1;7.750256426354983e-12;6.42232845329432e-11;;;;VERT;True
1787577944.6672363;2.3338622770002075;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2786;2.2453437023364398;-45.81374809345759;-62.513748093457586;5.605639834466194e-10;0.1;5.605639834466194e-11;1.7993536683527548e-10;;;;ORANGE;True
