timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787577755.992378;1.8888645449997057;Simulation LoRa;LoRa;868 MHz;LoRa 868.100 MHz;-86.98079693371949;;;;-86.98079693371949;2.0041042389499393e-12;0.041216;8.26011603125607e-14;8.26011603125607e-14;12;"SNR=7.61;SF=7;BW=125.0;CR=4/5;F=868.100;CRC=OK;PAYLOAD=54454d504f5f4c4f52415f31";7;VERT;True
1787577756.0692227;1.9649499739998646;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2473;1.9925860090523262;-35.70344036209305;-68.70344036209305;1.3478946942449072e-10;0.1;1.3478946942449072e-11;1.3478946942449072e-11;;;;ORANGE;True
1787577756.070178;1.9649499739998646;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2935;2.3655062626160466;-50.62025050464186;-67.32025050464186;1.8534247132642174e-10;0.1;1.8534247132642174e-11;1.8534247132642174e-11;;;;ORANGE;True
1787577756.089554;1.9860395989999233;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-30.0;;;;-30.0;1e-06;0.1;1e-07;1e-07;;;;ROUGE;False
1787577756.1691144;2.065154868999798;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2525;2.034837096765995;-37.393483870639784;-70.39348387063978;9.133802422247953e-11;0.1;9.133802422247954e-12;2.2612749364697027e-11;;;;VERT;True
1787577756.169485;2.065154868999798;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2802;2.258035038481457;-46.32140153925829;-63.021401539258285;4.987235152595452e-10;0.1;4.9872351525954525e-11;6.840659865859669e-11;;;;ORANGE;True
1787577756.1818526;2.0783376859999407;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-30.0;;;;-30.0;1e-06;0.1;1e-07;2e-07;;;;ROUGE;False
1787577756.2691324;2.165312506999726;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2437;1.9634943821682953;-34.53977528673181;-67.53977528673181;1.7620672171853596e-10;0.1;1.7620672171853596e-11;4.0233421536550624e-11;;;;ORANGE;True
1787577756.2693572;2.165312506999726;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2872;2.314770389875653;-48.590815595026115;-65.29081559502612;2.957457010787118e-10;0.1;2.9574570107871185e-11;9.798116876646788e-11;;;;ORANGE;True
1787577756.2795374;2.1760217940000075;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-29.0;;;;-29.0;1.2589254117941661e-06;0.1;1.2589254117941662e-07;3.258925411794166e-07;;;;ROUGE;False
1787577756.3691843;2.265415924000081;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2548;2.0536238880126185;-38.14495552050474;-71.14495552050474;7.682533239222476e-11;0.1;7.682533239222476e-12;4.79159547757731e-11;;;;VERT;True
1787577756.3693933;2.265415924000081;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2827;2.27827334383004;-47.13093375320159;-63.83093375320159;4.13910672545154e-10;0.1;4.1391067254515404e-11;1.3937223602098328e-10;;;;ORANGE;True
1787577756.3787496;2.2752336179996746;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-29.0;;;;-29.0;1.2589254117941661e-06;0.1;1.2589254117941662e-07;4.5178508235883317e-07;;;;ROUGE;False
