timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787576062.965828;5.362291044999893;Simulation LoRa;LoRa;868 MHz;LoRa 868.100 MHz;-87.03524440972467;;;;-87.03524440972467;1.9791356374581602e-12;0.041216;8.157205443347554e-14;8.157205443347554e-14;12;"SNR=7.48;SF=7;BW=125.0;CR=4/5;F=868.100;CRC=OK;PAYLOAD=54454d504f5f4c4f52415f31";7;VERT;True
1787576063.0712779;5.46749371199985;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2383;1.9205385335095437;-32.82154134038174;-65.82154134038174;2.6172539622985053e-10;0.1;2.6172539622985053e-11;2.6172539622985053e-11;;;;ORANGE;True
1787576063.0725396;5.46749371199985;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2767;2.2300541567386003;-45.20216626954401;-61.902166269544004;6.453322557236641e-10;0.1;6.453322557236641e-11;6.453322557236641e-11;;;;ORANGE;True
1787576063.0948339;5.491296164999994;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-24.0;;;;-24.0;3.981071705534969e-06;0.1;3.981071705534969e-07;3.981071705534969e-07;;;;ROUGE;False
1787576063.1715128;5.567656986999964;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2367;1.9078663172112762;-32.31465268845105;-65.31465268845105;2.9412689018503234e-10;0.1;2.9412689018503235e-11;5.558522864148829e-11;;;;ORANGE;True
1787576063.171731;5.567656986999964;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2837;2.285942035726146;-47.43768142904584;-64.13768142904584;3.8568420820707614e-10;0.1;3.8568420820707615e-11;1.0310164639307402e-10;;;;ORANGE;True
1787576063.2018437;5.5983040169999185;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-24.0;;;;-24.0;3.981071705534969e-06;0.1;3.981071705534969e-07;7.962143411069938e-07;;;;ROUGE;False
1787576063.271696;5.667822279999882;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2439;1.965111814513724;-34.60447258054896;-67.60447258054896;1.7360120762664505e-10;0.1;1.7360120762664506e-11;7.29453494041528e-11;;;;ORANGE;True
1787576063.2720177;5.667822279999882;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2806;2.2611591741466133;-46.44636696586453;-63.14636696586452;4.845775651534658e-10;0.1;4.845775651534658e-11;1.515594029084206e-10;;;;ORANGE;True
1787576063.2813368;5.677796873000034;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-24.0;;;;-24.0;3.981071705534969e-06;0.1;3.981071705534969e-07;1.1943215116604908e-06;;;;ROUGE;False
