timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1787670926.6391163;1.9322423600006005;Simulation LoRa;LoRa;868 MHz;LoRa 868.100 MHz;-84.26543860809613;;;;-84.26543860809613;3.745037227793907e-12;0.041216;1.5435545438075368e-13;1.5435545438075368e-13;12;"SNR=8.62;SF=7;BW=125.0;CR=4/5;F=868.100;CRC=OK;PAYLOAD=54454d504f5f4c4f52415f31";7;VERT;True
1787670926.7492082;2.0364655299999868;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2428;1.9565784471269803;-34.2631378850792;-67.2631378850792;1.8779594543305704e-10;0.1;1.8779594543305704e-11;1.8779594543305704e-11;;;;ORANGE;True
1787670926.7512102;2.0364655299999868;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2870;2.3130859147222305;-48.52343658888921;-65.22343658888921;3.003698523819362e-10;0.1;3.003698523819362e-11;3.003698523819362e-11;;;;ORANGE;True
1787670926.7710102;2.0641372830014006;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-37.0;;;;-37.0;1.9952623149688787e-07;0.1;1.995262314968879e-08;1.995262314968879e-08;;;;ROUGE;False
1787670926.8445942;2.1366411070011964;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2473;1.9932033700619365;-35.728134802477456;-68.72813480247746;1.3402521721259333e-10;0.1;1.3402521721259334e-11;3.218211626456504e-11;;;;ORANGE;True
1787670926.844882;2.1366411070011964;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2889;2.327856582042878;-49.11426328171511;-65.81426328171511;2.6216437251648374e-10;0.1;2.6216437251648375e-11;5.6253422489842e-11;;;;ORANGE;True
1787670926.8616383;2.15476485399995;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-37.0;;;;-37.0;1.9952623149688787e-07;0.1;1.995262314968879e-08;3.990524629937758e-08;;;;ROUGE;False
1787670926.9439192;2.2367739800010895;Simulation RF;Détection RF large bande;868 MHz;868 MHz;;2523;2.0329190283979126;-37.316761135916494;-70.3167611359165;9.296594460319428e-11;0.1;9.296594460319429e-12;4.1478710724884466e-11;;;;VERT;True
1787670926.9441385;2.2367739800010895;Simulation RF;Détection RF large bande;2,45 GHz;2,45 GHz;;2850;2.296423495396109;-47.856939815844356;-64.55693981584436;3.501918369916096e-10;0.1;3.5019183699160964e-11;9.127260618900297e-11;;;;ORANGE;True
1787670926.9545455;2.2476715100001456;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-37.0;;;;-37.0;1.9952623149688787e-07;0.1;1.995262314968879e-08;5.985786944906637e-08;;;;ROUGE;False
